x y color
540938 6.65683e+06 1
540988 6.65683e+06 1
541038 6.65683e+06 1
541088 6.65683e+06 1
541138 6.65683e+06 1
541188 6.65683e+06 1
541238 6.65683e+06 1
540388 6.65683e+06 2
540438 6.65683e+06 2
540488 6.65683e+06 2
540538 6.65683e+06 2
540588 6.65683e+06 2
540638 6.65683e+06 2
540688 6.65683e+06 2
540738 6.65683e+06 2
540788 6.65683e+06 2
540838 6.65683e+06 2
540888 6.65683e+06 2
540938 6.65683e+06 2
540988 6.65683e+06 2
541038 6.65683e+06 2
541088 6.65683e+06 2
541138 6.65683e+06 2
541188 6.65683e+06 2
541238 6.65683e+06 2
540390 6.65683e+06 3
540390 6.65683e+06 3
540440 6.65683e+06 3
540490 6.65683e+06 3
540390 6.65683e+06 2
540440 6.65683e+06 2
540490 6.65683e+06 2
540540 6.65683e+06 2
540590 6.65683e+06 2
540640 6.65683e+06 2
540690 6.65683e+06 2
540740 6.65683e+06 2
540390 6.65683e+06 2
540440 6.65683e+06 2
540490 6.65683e+06 2
540540 6.65683e+06 2
540590 6.65683e+06 2
540640 6.65683e+06 2
540690 6.65683e+06 2
540740 6.65683e+06 2
540790 6.65683e+06 2
540840 6.65683e+06 2
540890 6.65683e+06 2
540390 6.65683e+06 3
540440 6.65683e+06 3
540490 6.65683e+06 3
540540 6.65683e+06 3
540590 6.65683e+06 3
540640 6.65683e+06 3
540690 6.65683e+06 3
540740 6.65683e+06 3
540790 6.65683e+06 3
540840 6.65683e+06 3
540890 6.65683e+06 3
540940 6.65683e+06 3
540990 6.65683e+06 3
541040 6.65683e+06 3
541090 6.65683e+06 3
541140 6.65683e+06 3
541190 6.65683e+06 3
540390 6.65683e+06 2
540440 6.65683e+06 2
540490 6.65683e+06 2
540540 6.65683e+06 2
540590 6.65683e+06 2
540640 6.65683e+06 2
540690 6.65683e+06 2
540740 6.65683e+06 2
540790 6.65683e+06 2
540840 6.65683e+06 2
540890 6.65683e+06 2
540940 6.65683e+06 2
540990 6.65683e+06 2
541040 6.65683e+06 2
541090 6.65683e+06 2
541140 6.65683e+06 2
541190 6.65683e+06 2
541240 6.65683e+06 2
540394 6.65683e+06 3
540444 6.65683e+06 3
540494 6.65683e+06 3
540394 6.65683e+06 2
540444 6.65683e+06 2
540494 6.65683e+06 2
540544 6.65683e+06 2
540594 6.65683e+06 2
540644 6.65683e+06 2
540694 6.65683e+06 2
540744 6.65683e+06 2
540394 6.65683e+06 2
540444 6.65683e+06 2
540494 6.65683e+06 2
540544 6.65683e+06 2
540594 6.65683e+06 2
540644 6.65683e+06 2
540694 6.65683e+06 2
540744 6.65683e+06 2
540794 6.65683e+06 2
540844 6.65683e+06 2
540894 6.65683e+06 2
540394 6.65683e+06 3
540444 6.65683e+06 3
540494 6.65683e+06 3
540544 6.65683e+06 3
540594 6.65683e+06 3
540644 6.65683e+06 3
540694 6.65683e+06 3
540744 6.65683e+06 3
540794 6.65683e+06 3
540844 6.65683e+06 3
540894 6.65683e+06 3
540944 6.65683e+06 3
540994 6.65683e+06 3
541044 6.65683e+06 3
541094 6.65683e+06 3
541144 6.65683e+06 3
541194 6.65683e+06 3
540394 6.65683e+06 1
540444 6.65683e+06 1
540494 6.65683e+06 1
540544 6.65683e+06 1
540594 6.65683e+06 1
540644 6.65683e+06 1
540694 6.65683e+06 1
540744 6.65683e+06 1
540794 6.65683e+06 1
540844 6.65683e+06 1
540894 6.65683e+06 1
540944 6.65683e+06 1
540994 6.65683e+06 1
541044 6.65683e+06 1
541094 6.65683e+06 1
541144 6.65683e+06 1
541194 6.65683e+06 1
541244 6.65683e+06 1
540394 6.65683e+06 2
540444 6.65683e+06 2
540494 6.65683e+06 2
540544 6.65683e+06 2
540594 6.65683e+06 2
540644 6.65683e+06 2
540694 6.65683e+06 2
540744 6.65683e+06 2
540794 6.65683e+06 2
540844 6.65683e+06 2
540894 6.65683e+06 2
540944 6.65683e+06 2
540994 6.65683e+06 2
541044 6.65683e+06 2
541094 6.65683e+06 2
541144 6.65683e+06 2
541194 6.65683e+06 2
541244 6.65683e+06 2
540527 6.65683e+06 2
540577 6.65683e+06 2
540627 6.65683e+06 2
540677 6.65683e+06 2
540727 6.65683e+06 2
540777 6.65683e+06 2
540527 6.65683e+06 2
540577 6.65683e+06 2
540627 6.65683e+06 2
540677 6.65683e+06 2
540727 6.65683e+06 2
540777 6.65683e+06 2
540827 6.65683e+06 2
540877 6.65683e+06 2
540527 6.65683e+06 3
540577 6.65683e+06 3
540627 6.65683e+06 3
540677 6.65683e+06 3
540727 6.65683e+06 3
540777 6.65683e+06 3
540827 6.65683e+06 3
540877 6.65683e+06 3
540527 6.65683e+06 2
540577 6.65683e+06 2
540627 6.65683e+06 2
540677 6.65683e+06 2
540727 6.65683e+06 2
540777 6.65683e+06 2
540827 6.65683e+06 2
540877 6.65683e+06 2
540927 6.65683e+06 2
540977 6.65683e+06 2
541027 6.65683e+06 2
541077 6.65683e+06 2
541127 6.65683e+06 2
541177 6.65683e+06 2
541227 6.65683e+06 2
540527 6.65683e+06 3
540527 6.65683e+06 2
540577 6.65683e+06 2
540627 6.65683e+06 2
540677 6.65683e+06 2
540727 6.65683e+06 2
540777 6.65683e+06 2
540827 6.65683e+06 2
540527 6.65683e+06 2
540577 6.65683e+06 2
540627 6.65683e+06 2
540677 6.65683e+06 2
540727 6.65683e+06 2
540777 6.65683e+06 2
540827 6.65683e+06 2
540877 6.65683e+06 2
540927 6.65683e+06 2
540977 6.65683e+06 2
541027 6.65683e+06 2
541077 6.65683e+06 2
541127 6.65683e+06 2
541177 6.65683e+06 2
540527 6.65683e+06 3
540577 6.65683e+06 3
540627 6.65683e+06 3
540677 6.65683e+06 3
540727 6.65683e+06 3
540777 6.65683e+06 3
540827 6.65683e+06 3
540877 6.65683e+06 3
540927 6.65683e+06 3
540977 6.65683e+06 3
541027 6.65683e+06 3
541077 6.65683e+06 3
541127 6.65683e+06 3
541177 6.65683e+06 3
540527 6.65683e+06 1
540577 6.65683e+06 1
540627 6.65683e+06 1
540677 6.65683e+06 1
540727 6.65683e+06 1
540777 6.65683e+06 1
540827 6.65683e+06 1
540877 6.65683e+06 1
540927 6.65683e+06 1
540977 6.65683e+06 1
541027 6.65683e+06 1
541077 6.65683e+06 1
541127 6.65683e+06 1
541177 6.65683e+06 1
541227 6.65683e+06 1
540789 6.65683e+06 2
540789 6.65683e+06 2
540839 6.65683e+06 2
540889 6.65683e+06 2
540789 6.65683e+06 3
540839 6.65683e+06 3
540889 6.65683e+06 3
540939 6.65683e+06 3
540989 6.65683e+06 3
541039 6.65683e+06 3
541089 6.65683e+06 3
541139 6.65683e+06 3
541189 6.65683e+06 3
540789 6.65683e+06 2
540839 6.65683e+06 2
540889 6.65683e+06 2
540939 6.65683e+06 2
540989 6.65683e+06 2
541039 6.65683e+06 2
541089 6.65683e+06 2
541139 6.65683e+06 2
541189 6.65683e+06 2
541239 6.65683e+06 2
540837 6.65683e+06 2
540887 6.65683e+06 2
540837 6.65683e+06 3
540887 6.65683e+06 3
540937 6.65683e+06 3
540987 6.65683e+06 3
541037 6.65683e+06 3
541087 6.65683e+06 3
541137 6.65683e+06 3
541187 6.65683e+06 3
540837 6.65683e+06 1
540887 6.65683e+06 1
540937 6.65683e+06 1
540987 6.65683e+06 1
541037 6.65683e+06 1
541087 6.65683e+06 1
541137 6.65683e+06 1
541187 6.65683e+06 1
541237 6.65683e+06 1
540837 6.65683e+06 2
540887 6.65683e+06 2
540937 6.65683e+06 2
540987 6.65683e+06 2
541037 6.65683e+06 2
541087 6.65683e+06 2
541137 6.65683e+06 2
541187 6.65683e+06 2
541237 6.65683e+06 2
540906 6.65683e+06 2
540956 6.65683e+06 2
541006 6.65683e+06 2
541056 6.65683e+06 2
541106 6.65683e+06 2
541156 6.65683e+06 2
541206 6.65683e+06 2
540906 6.65683e+06 3
540956 6.65683e+06 3
541006 6.65683e+06 3
541056 6.65683e+06 3
541106 6.65683e+06 3
541156 6.65683e+06 3
541206 6.65683e+06 3
540906 6.65683e+06 2
540956 6.65683e+06 2
541006 6.65683e+06 2
541056 6.65683e+06 2
541106 6.65683e+06 2
541156 6.65683e+06 2
541206 6.65683e+06 2
540906 6.65683e+06 3
540956 6.65683e+06 3
541006 6.65683e+06 3
541056 6.65683e+06 3
541106 6.65683e+06 3
541156 6.65683e+06 3
541206 6.65683e+06 3
540906 6.65683e+06 1
540956 6.65683e+06 1
541006 6.65683e+06 1
541056 6.65683e+06 1
541106 6.65683e+06 1
541156 6.65683e+06 1
541206 6.65683e+06 1
541256 6.65683e+06 1
541217 6.65683e+06 2
541217 6.65683e+06 3
541217 6.65683e+06 1
541267 6.65683e+06 1
541217 6.65683e+06 2
541267 6.65683e+06 2
541270 6.65683e+06 2
540330 6.65613e+06 2
540330 6.65615e+06 3
540330 6.65617e+06 3
540330 6.65622e+06 3
540330 6.65627e+06 3
540330 6.65632e+06 3
540330 6.65633e+06 3
540330 6.65638e+06 3
540330 6.65643e+06 3
540330 6.65648e+06 3
540330 6.65653e+06 3
540330 6.65658e+06 3
540330 6.65663e+06 3
540330 6.65668e+06 3
540330 6.65673e+06 3
540330 6.65678e+06 3
540330 6.65681e+06 3
540330 6.65686e+06 3
540330 6.65691e+06 3
540330 6.65696e+06 3
540330 6.65701e+06 3
540330 6.65703e+06 2
540330 6.65708e+06 2
540330 6.65709e+06 2
540330 6.6571e+06 2
540630 6.65613e+06 2
540630 6.65618e+06 2
540630 6.65623e+06 2
540630 6.65628e+06 2
540630 6.65633e+06 2
540630 6.65636e+06 2
540630 6.65638e+06 2
540630 6.65639e+06 2
540630 6.6564e+06 2
540630 6.65645e+06 2
540630 6.6565e+06 2
540630 6.65655e+06 2
540630 6.65658e+06 3
540630 6.65663e+06 3
540630 6.65667e+06 3
540630 6.65672e+06 3
540630 6.65677e+06 3
540630 6.65682e+06 3
540630 6.65687e+06 3
540630 6.65692e+06 3
540630 6.65694e+06 3
540630 6.65699e+06 3
540630 6.65704e+06 2
540630 6.65705e+06 2
540630 6.6571e+06 2
540630 6.65711e+06 2
540630 6.65712e+06 2
540630 6.65713e+06 2
540930 6.65613e+06 2
540930 6.65618e+06 2
540930 6.65623e+06 2
540930 6.65628e+06 2
540930 6.65633e+06 2
540930 6.65634e+06 2
540930 6.65639e+06 2
540930 6.65644e+06 2
540930 6.65645e+06 2
540930 6.6565e+06 2
540930 6.65655e+06 2
540930 6.65658e+06 2
540930 6.65661e+06 2
540930 6.65666e+06 2
540930 6.65671e+06 2
540930 6.65676e+06 2
540930 6.65681e+06 3
540930 6.65686e+06 3
540930 6.65687e+06 3
540930 6.65688e+06 3
540930 6.65689e+06 3
540930 6.65694e+06 3
540930 6.65697e+06 3
540930 6.65702e+06 3
540930 6.65707e+06 3
540930 6.65712e+06 3
